,review,review_tokenize,label,domain
920,đã nhận được sản phẩm nhưng không kèm quà như bên bán hàng  quả người cáo! mong các bạn xem lại!,đã nhận được sản_phẩm nhưng không kèm quà như bên bán hàng quả người cáo ! mong các bạn xem_lại !,1.0,cosmetic
921,đồ đẹp..ai cũng khen dễ thương K,đồ đẹp . . ai cũng khen dễ_thương K,0.0,fashion
922,"càng lên cao càng khó, mỗi lần chơi chỉ được   1star   trong khi thu hoạch được 50$ , nhưng lại mất 900$ cho thêm lượt chơi. các hỗ trợ đi kèm quá đắt","càng lên cao càng khó , mỗi lần chơi chỉ được 1star trong khi thu_hoạch được 50 $ , nhưng lại mất 900 $ cho thêm lượt chơi . các hỗ_trợ đi kèm quá đắt",1.0,app
923,giao hàng nhanh như tên lửa 👍,giao hàng nhanh như tên_lửa 👍,0.0,cosmetic
924,không hiểu sao. tôi vừa cập nhạt xong mà vào nó còn bảo là đã có bản cập nhật mới. vào game thì nó cứ bị như vậy.tui xoá tải lại nó vẫn bị như vậy. mong vng giải thích hộ cái. quá thất vọng. chờ ra bản cập nhật cả tháng trời. giờ có thì bị như vậy thì còn chơi cái  gì  nữa,không hiểu sao . tôi vừa cập nhạt xong mà vào nó còn bảo là đã có bản cập_nhật mới . vào game thì nó cứ bị như_vậy . tui xoá tải lại nó vẫn bị như_vậy . mong vng giải_thích hộ cái . quá thất_vọng . chờ ra bản cập_nhật cả tháng trời . giờ có thì bị như_vậy thì còn chơi cái gì nữa,1.0,app
925,đô rất đẹp với anh giao hàng nói chuyện dễ thương nữa,đô rất đẹp với anh giao hàng nói_chuyện dễ_thương nữa,0.0,fashion
926,"ứng dụng này đăng xuất rất nhanh nhưng có rất nhiều nhược điểm sử dụng  được  một thời gian thì lại không vào  được  xoá đi tải lại vẫn vậy phải đợi vài ngày sau tải lại mới sử dụng  được , có khi vào bình luận thì tự nhiên thoát ra khỏi ứng dụng luôn, wifi căng đét mà rất chậm, hay bị quên mật khẩu nx. mong admin sửa chữa ... bài đánh giá đầy đủ","ứng_dụng này đăng xuất rất nhanh nhưng có rất nhiều nhược_điểm sử_dụng được một thời_gian thì lại không vào được xoá đi tải lại vẫn vậy phải đợi vài ngày sau tải lại mới sử_dụng được , có khi vào bình_luận thì tự_nhiên thoát ra khỏi ứng_dụng luôn , wifi căng đét mà rất chậm , hay bị quên mật_khẩu nx . mong admin sửa_chữa ... bài đánh_giá đầy_đủ",1.0,app
927,đóng gói cẩn thận giao hàng nhanh shiPed thân thiện,đóng_gói cẩn_thận giao hàng nhanh shiPed thân_thiện,0.0,cosmetic
928,"quai dép mỏng quá, những mẫu khác của eroSka ổn hơn","quai dép mỏng quá , những mẫu khác của eroSka ổn hơn",1.0,fashion
929,dùng tốt mụn li ti đã hết dân,dùng tốt mụn li_ti đã hết dân,0.0,cosmetic
930,lag thật sự.wifi mạnh vẫn lag.vs điện thoại oPo a9 2020 game có dung lượng nhẹ...chạy không nổi lag thật sự. mong nph xem xét lại 😠😠😠😠😠😠😠,lag thật_sự . wifi mạnh vẫn lag . vs điện_thoại oPo a9 2020 game có dung_lượng nhẹ ... chạy không nổi lag thật_sự . mong nph xem_xét_lại 😠 😠 😠 😠 😠 😠 😠,1.0,app
931,"thấm nhanh, không bị bóng nhờn kể cả đến cuối ngày","thấm nhanh , không bị bóng nhờn kể_cả đến cuối ngày",0.0,cosmetic
932,từ hồi chuyển sang dùng samsung mình không thể chia sẻ vị trí trên line được nữa. trước đây dùng iphone chia sẻ rất dễ dàng. giờ line luôn hiện lên cài đặt lại G play để chia sẻ trong khi G play đã mở vị trí sẵn.,từ hồi chuyển sang dùng samsung mình không_thể chia_sẻ vị_trí trên line được nữa . trước đây dùng iphone chia_sẻ rất dễ_dàng . giờ line luôn hiện lên cài_đặt lại G play để chia_sẻ trong khi G play đã mở vị_trí sẵn .,1.0,app
933,"hàng giống mẫu, đi êm, nhẹ.","hàng giống mẫu , đi êm , nhẹ .",0.0,fashion
934,"vải mỏng,,, bung đường chỉ","vải mỏng , , , bung đường chỉ",1.0,fashion
935,son rất đẹp. rất hài lòng.cam ơn  cửa hàng .nhưng son co vết như kiểu bị test vậy.,son rất đẹp . rất hài_lòng . cam ơn cửa_hàng . nhưng son co vết như kiểu bị test vậy .,0.0,cosmetic
936,game hay nhất pokemon ở mọi nơi và đi tìm rất thú vị được gặp pokemon mới rất đạng phong phú tôi thấy game này là một trò khiến cho người chơi như lạc vào thế ảo rất đẹp đi khắp nơi để thu phục pokemon ở khắp nơi mà mình đi tới vừa đặc chân ra là một thế giới tràng đầy pokemon và niềm vui cho mọi ng... bài đánh giá đầy đủ,game hay nhất pokemon ở mọi nơi và đi tìm rất thú_vị được gặp pokemon mới rất đạng phong_phú tôi thấy game này là một trò khiến cho người chơi như lạc vào thế ảo rất đẹp đi khắp nơi để thu_phục pokemon ở khắp nơi mà mình đi tới vừa đặc chân ra là một thế_giới tràng đầy pokemon và niềm vui cho mọi ng ... bài đánh_giá đầy_đủ,0.0,app
937,"tài khoản đang sử dụng, tự nhiên bị out ra. đăng nhập thì bảo mật khẩu sai, rồi lại thông báo là chưa đăng kí tài khoản, tới khi đăng kí thì bảo là có tài khoản rồi, gửi tin nhắn lấy mã mất một đống tiền cũng không vào tài khoản được, hỏi ở đây thì không ai trả lời, gọi số tổng đài thì không ai hỗ t... bài đánh giá đầy đủ","tài_khoản đang sử_dụng , tự_nhiên bị out ra . đăng_nhập thì bảo_mật_khẩu sai , rồi lại thông_báo là chưa đăng_kí tài_khoản , tới khi đăng_kí thì bảo là có tài_khoản rồi , gửi tin nhắn lấy mã mất một đống tiền cũng không vào tài_khoản được , hỏi ở đây thì không ai trả_lời , gọi số tổng_đài thì không ai hỗ t ... bài đánh_giá đầy_đủ",1.0,app
938,mình không nhận được quà tặng như trong đơn hàng đã đề cập,mình không nhận được quà tặng như trong đơn hàng đã đề_cập,1.0,cosmetic
939,giao hàng nhanh chất lượng thử sau 4 tuần hết mụn rồi bình chọn lại :3,giao hàng nhanh chất_lượng thử sau 4 tuần hết mụn rồi bình_chọn lại : 3,0.0,cosmetic
940,váy rất đẹp ạ,váy rất đẹp ạ,0.0,fashion
941," sản phẩm  tốt, giao hàng nhanh!!!","sản_phẩm tốt , giao hàng nhanh ! ! !",0.0,cosmetic
942,"game rất tuyệt, gameplay đơn giản, nhân vật cá tính và nét vẽ độc đáo! tuy nhiên, sau đợt cập nhật vừa rồi, chân dung (portrait) của các nhân vật đã bị thay đổi, đóng khung hình chữ nhật. theo tôi, điều này rất đáng tiếc, vì chúng đã mất đi vẻ ngoài ngầu lòi của chúng rồi! they were rất gorgeous! xin... bài đánh giá đầy đủ","game rất tuyệt , gameplay đơn_giản , nhân_vật cá_tính và nét vẽ độc_đáo ! tuy_nhiên , sau đợt cập_nhật vừa_rồi , chân_dung ( portrait ) của các nhân_vật đã bị thay_đổi , đóng_khung hình chữ_nhật . theo tôi , điều này rất đáng tiếc , vì chúng đã mất đi_vẻ ngoài ngầu lòi của chúng rồi ! they were rất gorgeous ! xin ... bài đánh_giá đầy_đủ",1.0,app
943,"tất cả đều đẹp cho đến khi mặc thử, nó lại hơi ngắn rất với mình. hơi thất vọng xíu.","tất_cả đều đẹp cho đến khi mặc thử , nó lại hơi ngắn rất với mình . hơi thất_vọng xíu .",1.0,fashion
944,vải đẹp. mặc thoải mái. nhưng gui cho mình lhair một cái quần bị bung chỉ,vải đẹp . mặc thoải_mái . nhưng gui cho mình lhair một cái quần bị bung chỉ,1.0,fashion
945,"quần không giống ảnh, em 44 không mà mặc  cỡ  sao vẫn bị rộng nhiều ạ.","quần không giống ảnh , em 44 không mà mặc cỡ sao vẫn bị rộng nhiều ạ .",1.0,fashion
946,"hàng chính hãng, giá hợp lý, sử dụng rất tốt.","hàng chính hãng , giá hợp_lý , sử_dụng rất tốt .",0.0,cosmetic
947,được tặng phim thấm dầu 62k nên cũng ưng. ngoài gel chưa dùng thì mấy cái kia dùng ngon hết,được tặng phim thấm dầu 62k nên cũng ưng . ngoài gel chưa dùng thì mấy cái kia dùng ngon hết,0.0,cosmetic
948,nó rất tuyệt,nó rất tuyệt,0.0,app
949,"đã nhận  được  máy, tuy đóng gói hơi xơ xài nhưng hộp không bị móp méo. không có hoá đơn bán hàng. máy chưa nắp sim đã thấy báo sóng cứ tưởng là đã nắp sim. sử dụng thấy máy ngon mượt.","đã nhận được máy , tuy đóng_gói hơi xơ xài nhưng hộp không bị móp méo . không có hoá_đơn bán hàng . máy chưa nắp sim đã thấy báo sóng cứ tưởng là đã nắp sim . sử_dụng thấy máy ngon mượt .",1.0,mobile
950,"hàng đã nhận được,buồn... đặt màu trắng mà giao màu xanh đen,hàng tốt xhâp nhận.","hàng đã nhận được , buồn ... đặt màu trắng mà giao màu xanh đen , hàng tốt xhâp nhận .",1.0,fashion
951,"đẹp,  cửa hàng  kích hoạt bảo hành giùm","đẹp , cửa_hàng kích_hoạt bảo_hành giùm",0.0,mobile
952,rất đẹp nhưng vải hơi mỏng vậy cũng được rồi,rất đẹp nhưng vải hơi mỏng vậy cũng được rồi,1.0,fashion
953,không check  được  mã vach nhìn 690..... thì  bình thường  la xuất xứ trung quốc quốc thôi,không check được mã vach nhìn 690 ... . . thì bình_thường la xuất_xứ trung quốc quốc thôi,1.0,cosmetic
954,"tôi ghét những cái quãng cáo. âm thanh của nó khi kéo sang những video khác vẫn còn. điều đó làm tôi phải thoát ra để vào lại, thật bất tiện. mong được sửa lổi sớm để mọi người có một trải nghiệm ứng dụng tốt nhất.","tôi ghét những cái quãng cáo . âm_thanh của nó khi kéo sang những video khác vẫn còn . điều đó làm tôi phải thoát ra để vào lại , thật bất_tiện . mong được sửa lổi sớm để mọi người có một trải nghiệm ứng_dụng tốt nhất .",1.0,app
955,"sản phẩm rất đẹp nhưng mà vải không phải vải voan nha , mặc lên rất vừa đẹp nhất phần ngực , phần thun ôm ngực đẹp lắm nhìn tôn v1 hẳn , nói chung rất thích","sản_phẩm rất đẹp nhưng mà vải không phải vải voan nha , mặc lên rất vừa đẹp nhất phần ngực , phần thun ôm ngực đẹp lắm nhìn tôn v1 hẳn , nói_chung rất thích",0.0,fashion
956,phần mềm tốt nhung kể phần học từ vựng có phần luyện viết thì sẻ dễ nhớ và nhớ lâu hơn admin à và phần đọc từ vựng có thể chỉnh sữa  được  tốc độ đọc và lập lại thì tốt hơn,phần_mềm tốt nhung kể phần học từ_vựng có phần luyện viết thì sẻ dễ nhớ và nhớ lâu hơn admin à và phần đọc từ_vựng có_thể chỉnh sữa được tốc_độ đọc và lập lại thì tốt hơn,1.0,app
957,"chất lượng rất tốt, thời gian xử lý đơn hàng và giao hàng quá lâu","chất_lượng rất tốt , thời_gian xử_lý đơn hàng và giao hàng quá lâu",1.0,mobile
958,"rất hay, tôi biết được một số chữ nhật và có thể biết được thêm nữa, cám ơn nhà sản xuất. 😉😉😉","rất hay , tôi biết được một_số chữ nhật và có_thể biết được thêm nữa , cám_ơn nhà sản_xuất . 😉 😉 😉",0.0,app
959,không biết sao nhưng có niềm tin sẽ hết thâm sao mụn.,không biết sao nhưng có niềm tin sẽ hết thâm sao mụn .,0.0,cosmetic
960,"sản phẩm dễ thương, giống như  quả người cáo. giao hàng nhanh gọn và lich sự","sản_phẩm dễ_thương , giống như quả người cáo . giao hàng nhanh gọn và lich sự",0.0,fashion
961,sau khi bị mất mật khẩu . mình xin lại mật khẩu thì con mình chỉ học được một bài hoặc có khi là 2 bài thì trương trình không cho con học tiếp . mình không hiểu lý do tại sao .????,sau khi bị mất mật_khẩu . mình xin lại mật_khẩu thì con mình chỉ học được một bài hoặc có khi là 2 bài thì trương trình không cho con học tiếp . mình không hiểu lý_do tại_sao . ? ? ? ?,1.0,app
962,"sản phẩm có chứa cồn, bôi lên da càng mẩn đỏ, thất vọng","sản_phẩm có chứa cồn , bôi lên da càng mẩn đỏ , thất_vọng",1.0,cosmetic
963," cửa hàng  dễ thương lắm, nhờ  cửa hàng  chọn giúp màu không thích ra thì  cửa hàng  lại ngẫu nhiên gửi màu mình thích.  cửa hàng  chịu lắng nghe khách. dù dày dặn, đẹp lắm, cầm chắc tay.  cám ơn   cửa hàng !","cửa_hàng dễ_thương lắm , nhờ cửa_hàng chọn giúp màu không thích ra thì cửa_hàng lại ngẫu_nhiên gửi màu mình thích . cửa_hàng chịu lắng_nghe khách . dù dày_dặn , đẹp lắm , cầm_chắc_tay . cám_ơn cửa_hàng !",0.0,fashion
964,cho em hỏi chơi một thời gian thì báo là máy chủ đứt kết nối vui lòng đăng nhập lại là sao ạ wifi nhà em dùng khá tốt,cho em hỏi chơi một thời_gian thì báo là máy_chủ đứt kết_nối vui_lòng đăng_nhập lại là sao ạ wifi nhà em dùng khá tốt,1.0,app
965,ship bơ dễ thương. vải tốt đẹp lắm ạ,ship bơ dễ_thương . vải tốt_đẹp lắm ạ,0.0,fashion
966,như lồn anh em đừng động vào  cửa hàng  này nhé,như lồn anh_em đừng động vào cửa_hàng này nhé,1.0,fashion
967,sản phẩm tốt,sản_phẩm tốt,0.0,mobile
968,rất được rất mượt,rất được rất mượt,0.0,mobile
969,sao máy này không có tai nghe ạ,sao máy này không có tai_nghe ạ,0.0,mobile
970,đẹp lắm,đẹp lắm,0.0,fashion
