id,review,review_tokenize,complaint_label,domain,split
train_001148,thêm phần mua bán qua lại cho game sẽ hay hơn ạ . mình không cần thứ gì mình có thể bán lấy vàng hoặc lấy bạc sẽ đỡ lãng phí ạ,thêm phần mua_bán qua_lại cho game sẽ hay hơn ạ . mình không cần thứ gì mình có_thể bán lấy vàng hoặc lấy bạc sẽ đỡ lãng_phí ạ,1,app,train
train_001149,"đẹp quá đi  cửa hàng  ơi❤❤ rất hợp giá tiền, giao hàng nhanh #chủ  cửa hàng  nói chuyên dthw lém😊🤣","đẹp quá đi cửa_hàng ơi ❤ ❤ rất hợp giá tiền , giao hàng nhanh # chủ cửa_hàng nói chuyên dthw lém 😊 🤣",0,fashion,train
train_001150,"cưng lắm nha,, mấy gái mua đi,, nhưng tiền nào của nấy nha,,,,, 🥰🥰🥰🥰🤢","cưng lắm nha , , mấy gái mua đi , , nhưng tiền nào của nấy nha , , , , , 🥰 🥰 🥰 🥰 🤢",0,fashion,train
train_001151,game gOd! chơi hay nhưng mà hơi khó nên cho chế độ chơi dễ lại một chút game vừa chơi vui chơi online hoặc oFice cũng được nói chung là cần chỉnh chế độ chơi dễ lại chơi oFice mà cứ như online ý mấy con bot chơi giống như người chơi ý khó quá trời luôn admin sét lại chỗ của mấy con bot đi!! 💢💦 cho... bài đánh giá đầy đủ,game gOd ! chơi hay nhưng mà hơi khó nên cho chế_độ chơi dễ lại một_chút game vừa chơi vui_chơi online hoặc oFice cũng được nói_chung là cần chỉnh chế_độ chơi dễ lại chơi oFice mà cứ như online ý mấy con bot chơi giống như người chơi ý khó quá trời luôn admin sét lại chỗ của mấy con bot đi ! ! 💢 💦 cho ... bài đánh_giá đầy_đủ,1,app,train
train_001152,hàng nặng chất lượng chụp hình đẹp được,hàng nặng chất_lượng chụp hình đẹp được,0,mobile,train
train_001153,tốt hàn được,tốt hàn được,0,fashion,train
train_001154,được rất với giá.,được rất với giá .,0,fashion,train
train_001155,vải thì tốt nhưng người may không có tâm .may áo thế ai mà mặc . đừng cho là tiền nào của đó nên may thế nhé  cửa hàng  muốn làm ăn lâu dài nên ktra trước khi xuất xưởng nhé,vải thì tốt nhưng người may không có tâm . may áo thế ai mà mặc . đừng cho là tiền nào của đó nên may thế nhé cửa_hàng muốn làm_ăn lâu_dài nên ktra trước khi xuất_xưởng nhé,1,fashion,train
train_001156,"game giải trí rất tốt, tôi chơi cực kì thoải mái và rất thích, có cái sử dụng sao để nâng cấp vườn càng ngày càng tốn, mong điều chỉnh lại, tôi chơi đến nay được lv 1450 rồi nha, cảm thấy cũng khó dần rồi đấy, nhưng tôi thích, nên cho  5star !!","game giải_trí rất tốt , tôi chơi cực_kì thoải_mái và rất thích , có cái sử_dụng sao để nâng_cấp vườn càng ngày_càng tốn , mong điều_chỉnh lại , tôi chơi đến nay được lv 1450 rồi nha , cảm_thấy cũng khó dần rồi đấy , nhưng tôi thích , nên cho 5star ! !",0,app,train
train_001157,ứng dụng tuyệt lắm có đủ những gì cho một paner youtuber kiếm tiền. chaNel của mình là vitamin girl bổ mắt rất mong mọi người ghé thăm. các bạn muốn giao lưu kết bạn và cùng hợp tác làm ra các video ngay trên điện thoại của mình hãy để lại bình luận dưới video nhé !,ứng_dụng tuyệt lắm có đủ những gì cho một paner youtuber kiếm tiền . chaNel của mình là vitamin girl bổ mắt rất mong mọi người ghé thăm . các bạn muốn giao_lưu kết_bạn và cùng hợp_tác làm ra các video ngay trên điện_thoại của mình hãy để lại bình_luận dưới video nhé !,0,app,train
train_001158,mình đánh giá 3 sao vì mình không đủ tiền để gọi điện để giao tiếp ạ! nên mình chỉ đánh giá 3 sao.không gọi  được ,mình đánh_giá 3 sao vì mình không đủ tiền để gọi điện để giao_tiếp ạ ! nên mình chỉ đánh_giá 3 sao . không gọi được,0,app,train
train_001159,"cũng không muốn đánh giá  1star   đâu vì cũng đặt hàng vài lần trên now rồi nhưng mà bức xúc quá thì đành chịu. thời gian giao hàng phải nói là chậm hơn nhiều rất với grabfOd. quan trọng là không có thông tin gì về việc món ăn đã hết để người mua còn tránh. chỉ muốn ăn mỗi món này, lại tiện tay thanh toán hế... bài đánh giá đầy đủ","cũng không muốn đánh_giá 1star đâu vì cũng đặt_hàng vài lần trên now rồi nhưng mà bức_xúc quá thì đành chịu . thời_gian giao hàng phải nói là chậm hơn nhiều rất với grabfOd . quan_trọng là không có thông_tin gì về việc món ăn đã hết để người mua còn tránh . chỉ muốn ăn mỗi món này , lại tiện tay thanh_toán hế ... bài đánh_giá đầy_đủ",1,app,train
train_001160,tôi không hiểu sao trên hình thì có đề tặng kèm như v.mà giao hàng kiểu này đây,tôi không hiểu sao trên hình thì có đề tặng kèm như v . mà giao hàng kiểu này đây,1,cosmetic,train
train_001161,"giao hàng nhanh, đóng gói cẩn thận  sản phẩm  chính hãng, xài đã 2 chai rồi tốt lém","giao hàng nhanh , đóng_gói cẩn_thận sản_phẩm chính hãng , xài đã 2 chai rồi tốt lém",0,cosmetic,train
train_001162,mẫu đẹp mà vải cát hàn không phải cát lisa,mẫu đẹp mà vải cát hàn không phải cát lisa,0,fashion,train
train_001163,sao em đặt 2 lần đều không đung mau đung  cỡ  sao em mang mong  cửa hàng  phan hoi dùm em,sao em đặt 2 lần đều không đung mau đung cỡ sao em mang mong cửa_hàng phan hoi dùm em,1,fashion,train
train_001164,cho em hỏi là học aP này có tính phí không ạ,cho em hỏi là học aP này có tính phí không ạ,0,app,train
train_001165,hay và rất dễ học. những bạn bận không có thời gian nhiều như mình cũng học được.. nhất là lười 😍😍😍😍😚😚😚 cảm ơn chủ aP . giao diện đẹp nữa.....,hay và rất dễ học . những bạn bận không có thời_gian nhiều như mình cũng học được . . nhất là lười 😍 😍 😍 😍 😚 😚 😚 cảm_ơn chủ aP . giao_diện đẹp nữa ... . .,0,app,train
train_001166,"mình mới học tiếng nhật, là người mới bắt đầu nên rất nông lung không biết học từ đâu, vừa tải aP về tìm tòi và thấy khá thú vị, có trò chơi để giúp việc học dễ hơn, nhưng nói thật là vì tự học nên không biết nên học từ mục nào, mình nghĩ admin nên có bản hướng dẫn lộ trình học trong aP thì tuyệt vời. n... bài đánh giá đầy đủ","mình mới học tiếng nhật , là người mới bắt_đầu nên rất nông lung không biết học từ đâu , vừa tải aP về tìm_tòi và thấy khá thú_vị , có trò_chơi để giúp_việc học dễ hơn , nhưng nói thật là vì tự học nên không biết nên học từ mục nào , mình nghĩ admin nên có bản hướng_dẫn lộ_trình học trong aP thì tuyệt_vời . n ... bài đánh_giá đầy_đủ",1,app,train
train_001167,trò chơi này là một trò chơi đặc biệt nó có thể dành cho người chơi một niềm tin này cho con số100la tôi vui mừng rồi có thể biết trò chơi toles hop này rất vui và những người chơi rất là hào hứng trong game toles hop nếu khi tãi trò này về máy thì rất vui tôi tên là nguyễn hải vân,trò_chơi này là một trò_chơi đặc_biệt nó có_thể dành cho người chơi một niềm tin này cho con số100la tôi vui_mừng rồi có_thể biết trò_chơi toles hop này rất vui và những người chơi rất là hào_hứng trong game toles hop nếu khi tãi trò này về máy thì rất vui tôi tên là nguyễn hải_vân,0,app,train
train_001168,"ứng dụng khá tuyệt về nội dung. nhưng hay bị thoát ra, tự tắt khi đang học. mong nhà sản xuất khắc phục anh","ứng_dụng khá tuyệt về nội_dung . nhưng hay bị thoát ra , tự tắt khi đang học . mong nhà sản_xuất khắc_phục anh",1,app,train
train_001169,giao hàng rất là nhanh.. giao đúng ngày... gói hàng phải nói là vô cùng hài lòng...rất cẩn thận có một 1star  cũng cho luôn,giao hàng rất là nhanh . . giao đúng ngày ... gói hàng phải nói là vô_cùng hài_lòng ... rất cẩn_thận có một 1star cũng cho luôn,0,cosmetic,train
train_001170,"mềm, đẹp, có vẻ mang lâu lắm đây. chắc ủng hộ  cửa hàng  tiếp chứ nếu mang lâu quá không hư thì sao  cửa hàng  bán được hàng nhỉ? cám ơn  cửa hàng  nha","mềm , đẹp , có vẻ mang lâu lắm đây . chắc ủng_hộ cửa_hàng tiếp chứ nếu mang lâu quá không hư thì sao cửa_hàng bán được hàng nhỉ ? cám_ơn cửa_hàng nha",0,fashion,train
train_001171,sao màu  không giống nhau vậy một cái màu xanh đậm hơn còn 2 cái giống nhau nhưng sei to quá  cửa hàng  nên cho thông tin về sei và chiều cao cân nặng để dễ đặt hàng nhé,sao màu không giống nhau vậy một cái màu xanh đậm hơn còn 2 cái giống nhau nhưng sei to quá cửa_hàng nên cho thông_tin về sei và chiều cao cân nặng để dễ đặt_hàng nhé,1,fashion,train
train_001172,ổn. hơn những gì mong đợi về chiếc điện thoại giá rẻ!,ổn . hơn những gì mong_đợi về chiếc điện_thoại giá rẻ !,0,mobile,train
train_001173,"phải nói là cực kỳ tuyệt vời!!! tuyệt vời không còn từ ngữ  gì  để tả! game này đa số như tôi nghĩ là có thể áp dụng cho những người mê thiết kế trang phục hoặc mê vẽ tranh, game giúp tôi cải thiện lại ý thức, game này có những thứ cực sáng tạo và có thể làm cho người chơi thoải mái, nâng sự sáng tạo của ... bài đánh giá đầy đủ","phải nói là cực_kỳ tuyệt_vời ! ! ! tuyệt_vời không còn từ_ngữ gì để tả ! game này đa_số như tôi nghĩ là có_thể áp_dụng cho những người mê thiết_kế trang_phục hoặc mê vẽ tranh , game giúp tôi cải_thiện lại ý_thức , game này có những thứ cực sáng_tạo và có_thể làm cho người chơi thoải_mái , nâng sự sáng_tạo của ... bài đánh_giá đầy_đủ",0,app,train
train_001174,đẹp hợp túi tiền rất thích,đẹp hợp túi_tiền rất thích,0,fashion,train
train_001175,hơi chật thì phải  cỡ  mình mà hơi nhỏ,hơi chật thì phải cỡ mình mà hơi nhỏ,1,fashion,train
train_001176,giao hàng đúng màu đúng mẫu chúc  cửa hàng  mua may bán đắt anh,giao hàng đúng màu đúng mẫu chúc cửa_hàng mua may bán đắt anh,0,fashion,train
train_001177,"1. now không cho phép khách hàng huỷ đơn dù đã chờ 1-2 tiếng, nhưng lại tự ý huỷ đơn với khách hàng. 2. now hợp tác  cửa hàng E ra chương trình khuyến mãi nhưng lại huỷ đơn với lý do mập mờ,  chất  với chăm sóc khách hàng thì không trả lời dù chỉ cách 10 phút, sau đó thì khoá  chất  luôn, thái độ này thì có mail chắc cũng ... bài đánh giá đầy đủ","1 . now không cho phép khách_hàng huỷ đơn dù đã chờ 1 - 2 tiếng , nhưng lại tự_ý huỷ đơn với khách_hàng . 2 . now hợp_tác cửa_hàng E ra chương_trình khuyến_mãi nhưng lại huỷ đơn với lý_do mập_mờ , chất với chăm_sóc khách_hàng thì không trả_lời dù chỉ cách 10 phút , sau đó thì khoá chất luôn , thái_độ này thì có mail chắc cũng ... bài đánh_giá đầy_đủ",1,app,train
train_001178,game như nagative khuyên mọi người không nên tải,game như nagative khuyên mọi người không nên tải,1,app,train
train_001179,"ổn, nhưng form không được chuẩn.","ổn , nhưng form không được chuẩn .",1,fashion,train
train_001180,giao hàng nhanh,giao hàng nhanh,0,cosmetic,train
train_001181,"máy dùng rất mượt, màu sắc đẹp. cám ơn  cửa hàng !","máy dùng rất mượt , màu_sắc_đẹp . cám_ơn cửa_hàng !",0,mobile,train
train_001182,"quá tệ khi liên kết ví moca. không thông báo trước thiếu tôn trọng khách hàng. không hoàn trả tiền khách đã nộp vào tài khoản gradpay. gian thương, lừa đảo. nhà nước không bảo vệ quyền lợi người tiêu dùng.","quá tệ khi liên_kết ví moca . không thông_báo trước thiếu tôn_trọng khách_hàng . không hoàn_trả tiền khách đã nộp vào tài_khoản gradpay . gian_thương , lừa_đảo . nhà_nước không bảo_vệ quyền_lợi người tiêu_dùng .",1,app,train
train_001183,"tôi không đăng nhập vào twiTer được! khi tạo tài khoản khác nó tự động thoát ra cùng dòng chữ   đã xảy ra lỗi, vui lòng tải lại sau  tôi thử đăng nhập và tạo tài khoản rất nhiều lần nhưng kết  quả  vẫn vậy, xin giúp tôi ?","tôi không đăng_nhập vào twiTer được ! khi tạo tài_khoản khác nó tự_động thoát ra cùng dòng chữ đã xảy ra lỗi , vui_lòng tải lại sau tôi thử đăng_nhập và tạo tài_khoản rất nhiều lần nhưng kết_quả vẫn vậy , xin giúp tôi ?",1,app,train
