review,rating,complaint_label
Giao hàng nhanh Đóng gói cẩn thận Lần đầu mua về dùng nên không cho phản hồi nhiều được ạ,5,0
Miếng dán về khung với cường lực rớt ra gắn vô kéo cứ bị xê dịch,1,1
"Làm đẹp:da dầu Hương thơm:dịu  SP nhiều bọt. Rất phù hợp với da Dầu  Có giữ ẩm nhẹ sau khi rửa, sạch sâu",5,0
"Sản phẩm có thiết kế đẹp, chắc chắn và dễ sử dụng. Chất liệu tốt, hoàn thiện tỉ mỉ, đáp ứng đúng nhu cầu sử dụng hằng ngày. Sau thời gian trải nghiệm, tôi khá hài lòng về chất lượng cũng như mức giá, rất đáng đế cân nhắc và giới thiệu",5,0
"Mình thích dùng lifebuoy nhất luôn, tắm vào sạch và khá thơm nữa",5,0
"Kcn này chắc mng cũng biết nhiều rồi, chất kem mỏng nhẹ kh làm nặng mặt mà còn chống nắng tốt. Giá rẻ, đóng gói ok. Giao hành nhanh, nên mua",5,0
Cầm lên tay cái nà biết chất lượng lun êm nặng tay trông thích mê luonn nhưng mà gói hàng hơi ẩu nha không có lớp bảo vệ gì cả nhét đúng cái hộp vô tui bóng nên về trông méo hộp nhẹ nhận hàng nhăn mặt luon,4,0
Đóng gói rất cẩu thả,1,1
"shop để mua 1 tặng 1 là có quà tặng mà ko thấy quà đâu,giao đúng hàng nhưng thiếu quà tặng kèm,",2,1
"Hình ảnh mang tính chất nhận xu, ship nhiệt tình vui vẻ, hàng nhận ok so với giá.",5,0
Dịch vụ chăm sóc khách hàng kém,1,1
Hình ảnh mang tính chất nhận xu  Hàng ok  Đóng hàng cẩn thận 😂😂😂😂,5,0
"Chất liệu:cotton Màu sắc:đúng Đúng với mô tả:đúng  Lần này là lần t2 mình mua của shop, do ny mình ưng nên lần này mình mua 6c, shop có tặng cho 1c. Cả 2l mình đều đặt dạng quần ngang. Vậy mà shop tặng cho mình 1 cái tam giác. Mình cũng kh đánh giá gì vì thấy đây là hàng tặng, nma cho đến khi mình nhìn size, lớn hơn bth mình đặt 1 size. Rồi quần lót mà rộng thì vừa mặc vừa sợ nó tuột hay sao nhỉ 😐",1,1
"Chất lượng sản phẩm:vị nhạt dễ uống Bao bì/Mẫu mã:hộp 1kg7 Độ tuổi sử dụng:2-6 tuổi  Đã mua hàng của enfa chính hãng nhìu lần, 1 tháng ít nhất  4lon, nhưng lần này shop làm tôi rất thất vọng về việc giải đáp khiếu nại KH và km rất mập mờ. Rõ ràng khi đặt hàng, hình hiển thị ghi quà đính kèm sp , ko trog giỏ hàng nhưng thực tế nhận hàng ko có bình giữ nhiệt cũng như sản phẩm km lactacyd . nếu nói số lượng có hạn hay mua trog khung giờ nào, giá trị đơn hàng bn là có quà j, thì khi hết quà, sẽ ko hiển thị trog giỏ hàng lúc thanh toán. Còn đằng này ghi đính kèm rõ ràng mà. Nói chung là shop chính hãng mất uy tín quá, và cskh trả lời rất chậm",1,1
"Đã giao , chưa dùng, hònh ảnh chi mang tinh chât là minh hoạ...",5,0
Mn mua bấm vào chọn cẩn thận mua tặng kèm nhưng K có đâu,1,1
Bao bì/Mẫu mã:đóng gói kĩ Hương vị:ok  Cần tư vấn sản phẩm thì báo sẽ có nhân viên tư vấn. Đợi hoài k thấy ai  Bán đồ mà coi thường khách hàng  Quá tệ,1,1
Sản phẩm giao nhanh. Đúng hạn. Lần đầu mua nên k biết chất lượng ra sao,5,0
Độ mềm mại:ổn Hương thơm:nhẹ  Chất lượng sản phẩm ổn. Giao hàng nhanh. Đóng gói cẩn thận chắc chắn.,5,0
"Kinh nghiệm sử dụng:chưa Bao bì:Bình thường  quà tặng của shop dường như hết hạn dán bao bì mã qr mới , mình k quan trọng quà tặng nếu shop tặng dây thun mik cũng cảm ơn .sp tặng như k thể sd đc mùi hăng như rượu!!",2,1
"Nhận thùng sữa j mà k còn nguyên vẹn. Bịch sữa thì bịch nào cũng bụi, phải lấy khăn lau từng bịch. Sữa sắp vô thùng j mà nhét như bố thí vậy ak. Thùng này k phải thùng nguyên mà lấy thùng khác bỏ vô.",1,1
"Shop đóng gói cẩn thận, giao hàng nhanh, đúng đủ sản phẩm, date xa",5,0
đặt hoả tốc từ 16-9 mà đến 18-9 mới nhận được hàng,1,1
Chất lượng sản phẩm ổn . Shop giao hàng nhanh và đóng gói cẩn thận,5,0
k kiểm tra hàng trc khi giao. bảo khách hoàn hàng rồi đặt đơn khác. tết đến đít rồi còn kịp à.,2,1
Màu sắc:đẹp Kết cấu:son mịn hơi khô  Màu son đẹp đánh đi học khá xinh. Son k lì như quảng cáo. T đánh lên hơi khô môi chắc phải dưỡng ẩm kĩ với tẩy da chết,5,0
"Đã nhận được hàng, đóng gói rất kỹ lưỡng và chỉnh chu ạ. Mình chưa xài ngay nên chưa đánh giá được chất lượng, đây cũng là lần đầu mua nên nếu có phản hồi về chất lượng mình sẽ note sau",5,0
Đúng với mô tả:đúng  Quần tốt chất liệu mềm co dãn. Hình ảnh mang tính chất nhận xu,5,0
Lừa đảo mua 4 bich giao 2 bich tinh tien 4bich,1,1
"Dùng 1 thgian tóc rụng như mùa là rụng, dùng hết chai chắc hói mất 🥲",1,1
Kinh nghiệm sử dụng:tối Mẹo:sau khi tắm  😭 nó thủng 1 lỗ luonnn,2,1
Bao bì:ok Kinh nghiệm sử dụng:mua lần 2 rồi. dùng ổn,5,0
"Hàng chất lượng, giá cả phải chăng, giao hàng nhanh chóng nói chung là oke",5,0
Ghi tặng quà mà lại kg tặng. Treo đầu dê bán thịt chó.,1,1
Mua cho bé uống được 4 tháng rồi. Giao hàng siêu nhanh.,5,0
"Dưỡng ẩm:Da tôi mềm mịn và không còn khô ráp sau khi dùng. Làm sáng da:Sau vài tuần sử dụng, da mình sáng lên và đều màu hơn.",5,0
SHOP BẢO TẶNG QUÀ MÀ KHÔNG TẶNG. GÓI HÀNG ẨU.,1,1
Hình ảnh chỉ mang tc nhận xu nhưng mua k bít bao nhiêu lần 1t chắc chục thùg😂😂,5,0
Cố tình giao lon sữa móp méo cho khách,2,1
"Hương thơm:dịu nhẹ, dễ chịu Chất lượng:tốt  Giao hàng nhanh, đúng sản phẩm, lưu hương khá tốt, giá rẻ, nói chung mình đánh giá sản phẩm ổn",5,0
Không nhận được quà nào hết chơn,2,1
"đã mua nhiều lần chất lượng sản phẩm tốt,giao hàng nhanh chóng",5,0
Chưa bao giờ mua phải một lon sữa Enfa nào mà không có mã QR như thế này . Tin tưởng shop lớn mà mua về như thế này shop không tự tin về hàng của mình không có QR để check hay như nào. Liên hệ shop giải quyết thì bảo khách hàng tự đi liên hệ bên thứ 3 giải quyết shop nhập hàng về bán nhưng shop không có trách nhiệm. Đơn giản như có thể shop quên dán cái mã QR có thể nói là quên nhưng không shop rất thái độ không có một hướng giải quyết gì. Lần đầu gặp phải shop hãm như vậy,1,1
"hình ảnh chỉ mang tính chất minh hoạ, muốn được khuyến mãi hãy chi thêm tiền, nếu có khuyến mãi cũng k giống hình đâu",1,1
"Mình không hiểu sao 1 hãng sữa có tiếng như vậy mà đi giao hàng như thế này cho khách. Nhận hàng mở ra 1 đống giấy carton + 1 bịch túi thơm. Mình đặt sữa chứ ko phải túi thơm. Mình tin tưởng hãng vì cũng có shopee mall nên mới đặt. Vậy mà nhận được cục hàng như vậy. Hàng thì giao trễ, phải chờ đợi rồi khi nhận hàng thì ko có hộp sữa nào cả.",1,1
Lợi ích:lên nhiều mụn hơn,1,1
Tóc mượt:ur on  len mua di mn oii len muaa nhaa mua di nèe mua dii mb oiiiii,5,0
"Công dụng:kem chống nắng Mùi hương:có mùi thơm nhẹ  Shop gói hàng cẩn thận. Tuýp kem nhỏ gọn. Chất kem lỏng, dễ tán, thấm nhanh",5,0
"Công dụng:cap am Dành cho da:nhạy cảm Mùi hương:ok  Dùng gần hết 1 hộp cũng chưa thấy hiệu quả giảm mụn nhưng da có sáng hơn và đắp xong cảm giác da mềm mịn. Đóng gói cẩn thận, giao hàng nhanh",5,0
Bọc hàng kém nên hộp bung hết như video. Xem lại đơn vị vận chuyển hoặc ng đóng hàng,1,1
"Kiểm soát dầu:không tốt lắm  ôi tại sao làm bao bì lại kém như vậy nhỉ ? đóng hẳn vào rồi nhưng nắp hộp phấn không được chặt , t để trong túi xách bị đổ ra hết túi với đồ đạc luôn",1,1
Hương vị:bình thường Bao bì/Mẫu mã:ônr  Ngày sản xuất tận 29/4 đến nay 11/11gần hết hạn vẫn giao cho khách .ăn liệu đảm bảo sk k ạ,2,1
"Độ tuổi sử dụng:3 Chất lượng sản phẩm:Tặng sữa hết hạn  Tặng sữa hết hạn, nếu không kiểm tra kỹ mà cho con uống luôn thì không biết sao",1,1
Mùi hương:đẹp Công dụng:đẹp  Giao hàng nhanh đẹp cho shop 5 sao,5,0
"Mình uống hơn nửa hộp mới phát hiện ra là sữa pha xong, để hơn 30' sẽ bị chuyển màu xám đen rất ghê. Mình pha theo đúng như hướng dẫn trên vỏ hộp.  Mình lo lắng lý do sao sữa chuyển màu, có bị ảnh hưởng đến mẹ và bé không, nhắn tin hỏi hãng thì không được trả lời.  2 hình trên: ly mà màu sữa còn nâu nhạt là mình mới pha xong uống ngay, ly mà sữa màu đen là mình để hơn 30'.",1,1
Còn có 1 tháng nữa là hết date,1,1
"Shop rất tệ, mình đã huỷ đơn để đặt sản phẩm khác nhưng shop vẫn đi đơn rồi mới bấm là “Không chấp nhận hoàn”. Mình thấy shop không lắng nghe khách hàng cho lắm, sản phẩm thì gội cực kì nhanh bết. Mình vừa gội xong 30’ sau bết dính lại như cũ. Chỉ được cái là giữ mùi được 1-2 tiếng",1,1
"Shop giao đúng hàng, nhanh, đã mua 2 lần, shipper thân thiện, vui vẻ",5,0
"Độ tuổi sử dụng:mùi sữa gạo như trên da em bé vậy Chất lượng sản phẩm:tốt  giao hàng nhanh,săn đc giá rẻ nên mua luôn 2 chai, shop gói hàng kĩ vid chỉ để nhận xu",5,0
"Đồ của rẻ nhưng chất lượn, cấp ẩm tốt giao hàng nhanh sẽ vẫn ủng hộ shop",5,0
Hương thơm:Thơm nhẹ Làm đẹp:Như lớp trang điểm nhẹ Mẹo:Đã sử dụng nhiều năm thấy khá phù hợp với da và cảm thấy khá an toàn,5,0
"Hương thơm:thơm nhẹ nhàng Bao bì:đẹp Lợi ích:sáng da nhẹ nhàng,đều màu da  Đóng gói gói hơi sơ sài, giao hàng đủ số lượng, mua đợt này k dk sale nhiều nhưng có quà tặng",5,0
Mẹo:u toc khoang 30 phut xa sach voi nuoc Kinh nghiệm sử dụng:su dung 30 phut Lợi ích:giup toc suon muot,5,0
Đặt mua đơn ngày 15/01/2024 lúc 0:05 mà shop báo là hết quà tặng rồi?? Không tặng thì báo lại khách chứ ai lại làm ăn thế. Ghi sale mạnh rồi k gửi quà tặng cho khách,1,1
Lừa đảo. Đặt nhầm ko cho huỷ,1,1
giao không đúng sản phẩm,1,1
"Da mềm mịn:Sau vài lần dùng, tôi thấy da mình mềm mượt và sáng hơn hẳn. Mùi hương:Mùi cà phê thơm nhẹ nhàng, dễ chịu mỗi lần tắm.  Hình ảnh chỉ mang tính chất nhận xu",5,0
hàng ok nhưng đặt 1 đen 1 xám gửi 2 cái đen khá là bức xúc,1,1
Quảng cáo có quà tặng . Nhưng gửi hàng lại k có .,1,1
Loại bỏ:sản phẩm dùng ok đã mua nhiều lần sẽ ủng hộ shop thêm hình ảnh trên mang tính chất nhận xu,5,0
"Shop mall mà bán hàng không trung thực lúc nào cũng để có quà tặng mua thì không có, mua 2 3 lần đều bị vậy mọi người nên xem xét trước khi mua nhé",1,1
Mình mua shope mall mà hàng đóng gói sơ sài. Hàng ko có tem chống bóc hàng. Giống kiểu đã bị bật ra rồi. Trả hàng sợ người khác lại bị giống mình. Mọi ng cân nhắc khi mua. Thâth sự ko hài lòng,2,1
"Đặt 2 lon 1 lon mẫu cũ 1 mẫu mới, đã v mẫu cũ còn bị móp những lần trc mua ok nay thất vọng",2,1
Chống nắng:chưa sd chưa biết ntn  Sao trong đơn để có 2 sp quà tặng  nhưng giao hàng không hề có nha shop,2,1
"Chất liệu:cotton Màu sắc:nhiều  Chất lượng tuyệt vời, vượt xa mong đợi! Chất vải mềm mại, co giãn tốt và cực kỳ thoáng khí – mặc cả ngày vẫn thấy thoải mái, không bí bách hay khó chịu. Thiết kế ôm vừa vặn, không bị lằn hay tuột, mang lại cảm giác tự tin trong mọi hoạt động. Đường may chắc chắn, tinh tế, không gây cộm hay chà xát vào da. Ngoài ra, form dáng hiện đại, tôn dáng mà vẫn giữ được sự lịch sự, nam tính. Một món đồ cơ bản nhưng đầu tư xứng đáng – vừa chất lượng, vừa thẩm mỹ",5,0
"Đóng hàng sơ sài , mùi hôi như dầu rửa bát",1,1
"Mình đã mua 2 cái, cái ip11 promax dán rất bình thường nhưng tới iphone 12 promax của mình thì khung ko vừa, viền không ăn keo. Hơi thất vọng. :(",1,1
"Đã mua nhiều lần, lần này khá thất vọng. Shop giao hàng móp méo. Trong khi thùng giay đựng bên ngoài nguyên vẹn. Bên trong sữa lại móp méo. Shop nên xem xét lại kiểm tra hàng kĩ trước khi đóng gói gửi cho khách",2,1
Omo Thì xinn thơm chất lượng giá oke khỏi phải bàn nữa rồi rất tuyệt,5,0
"Hàng giao đúng thời hạn, đóng gói tiêu chuẩn với giấy chống shock. Luôn hài lòng với đóng gói của L'oreal. Kem không phù hợp lắm với da dầu.",4,0
"Công dụng:tot  thơm mỏng nhẹ, sẽ là lựa chọn top đầu của mình. Cặp đôi nào đang phân vân thì múc lẹ",5,0
"Hàng giả mạo, trầy xước, như hàng cũ sơn lại vậy! Quá thất vọng!",1,1
"Đóng gói kém, sản phẩm giao đủ, chưa dùng nên không biết oke kh.",4,0
"Đóng gói cận thận, hàng giao đủ số lượng săn sale được giá hời,",5,0
"Sản phẩm giống như mô tả, hình ảnh chỉ mang tính nhận xu, nên mua nhe mọi người",5,0
"Son lỏng như nước, kiểu chỉ giống son dưỡng, chỉ dành cho những ai thích nhợt nhạt nhân viên hỗ trợ k tốt, mình đặt nhầm 2 đơn, sau 30 giây bấm hủy thì shop k cho hủy, vẫn gửi 2 đơn ( hoả tốc) hoả tốc thì 2 ngày mới nhận được hàng, rất khó chịu.",1,1
"Đợt này mình nhận hơn nửa thùng ổng hút bị bể hết. Bình thường mình bỏ sữa vào cho con đi học  nên k biết ống hút bị bể, con mình thấy và báo lại.",1,1
"Hàng đóng gói cẩn thận, giao hàng nhanh, sản phẩm đẹp, chuẩn size",5,0
"Mùi hương:Thơm, dễ chịu Đối tượng sử dụng:Mọi người Chất lượng sản phẩm:Tốt  Đóng gói kĩ, đẹp. Hình ảnh và vid kh liên quan, shop thông cảm, rất mê Johnson vì nó giá phải chăng, sẽ ủng hộ típ ạ.",5,0
Bao bì:Xanh Mẹo:rửa mặt sau khi tẩy trang Kinh nghiệm sử dụng:3 năm  Dùng mấy năm nay. Mua hàng chính hãng của mall Univer nha chứ trên tik tok toàn hàng pha kè thôi,5,0
"Công dụng:tot  Sản phẩm tốt, bao bì đẹp rất thích hợp để sử dụng kajanxbs xínnanxnb",5,0
"Giao hàng nhanh, đóng gói kỹ, máy sấy đẹp, cầm nhẹ, không bị mỏi tay. Lần sau sẽ ủng hộ Shop tiếp.",5,0
Không có SP tặng kèm như quảng cáo,2,1
Thiết kế:Sản phẩm xấu,1,1
"Hàng thì tạm ok, mà lần nào mua hàng thấy bọc hàng cũng rất tệ, hộp ngoài thì xước hết cả",2,1
Đúng với mô tả:hang không đúng  Không như mô tả. Có khung dán mà này gởi hàng sai làm khách hàng dán hư,1,1
"Độ dịu nhẹ:sản phấm mùi thơm dịu nhẹ Làm sạch:giặt sạch quần áo  Thương hiệu nổi tiếng, yên tâm dùng",5,0
Nhẫn 0.1 bé tý tẹo teo Đóng gói khá sơ sài Tuy nhiên mình sẽ mua để tích thành cái 1 chỉ,5,0
Bao bì/Mẫu mã:đẹp  Ship hàng nhanh. Hàng như quảng cáo. Chưa uống thử. Ngon thì sẽ ủng hộ shop. Cảm ơn shop vì đã săn sale được giá tốt,5,0
Thường kem là hay có miếng bịt ngay chổ lấy kem. Nhưng cái này k có. Đã k thích oy. Lúc mua hàng rõ ràng có khuyến mãi t cucng đã note là có hàng tặng kèm nh k hề tặng cho khách. Chẳng bit kem ntn nhưng mà bán hàng mà bán kiu treo đầu dê bán thịt chó là chê,2,1
